Ano,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Código da Área,Área de Enquadramento,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Contínua do Enade,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Nr. de Docentes,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2016,1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Centro Universitário,Privada com fins lucrativos,1187030,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação a Distância,4207502,INDAIAL,SC,67,55,37.7927,38.0836,1.1951,17,0.3091,-1.3473,2.2311,5.4815,2.9907,5.2708,3.1770,4.6696,2.8737,22,0.9091,4.4697,0.3182,2.0682,0.9091,4.5455,2.4613,3,
2016,1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Centro Universitário,Privada com fins lucrativos,109418,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação a Distância,4207502,INDAIAL,SC,500,334,36.9048,36.7895,1.2194,108,0.3234,-0.2427,2.4206,5.1169,2.4040,5.0559,3.0754,4.0793,2.3809,23,0.8261,3.6957,0.4783,2.3913,0.7391,3.3230,2.3698,3,
2016,1478,FACULDADE ANHANGUERA DE SÃO BERNARDO,FASBC,Faculdade,Privada com fins lucrativos,1113254,23,ENFERMAGEM,Educação Presencial,3548708,SÃO BERNARDO DO CAMPO,SP,3,0,,,,,,,,,0.0000,,0.0000,,0.0000,5,0.8000,3.6452,0.4000,2.0000,1.0000,5.0000,,SC,
2016,1478,FACULDADE ANHANGUERA DE SÃO BERNARDO,FASBC,Faculdade,Privada com fins lucrativos,1108955,38,SERVIÇO SOCIAL,Educação Presencial,3548708,SÃO BERNARDO DO CAMPO,SP,84,65,35.9200,50.2815,2.2899,32,0.4923,-0.1051,2.5951,5.0357,1.0782,3.9830,1.4619,3.6323,1.3973,16,0.6875,2.7679,0.3750,1.8750,0.6250,2.7500,2.2502,3,
2016,1486,FACULDADE ESTÁCIO DE SÁ DE VITÓRIA,FESV,Faculdade,Privada com fins lucrativos,69169,36,FISIOTERAPIA,Educação Presencial,3205309,VITÓRIA,ES,16,16,49.6250,43.1625,3.3564,10,0.6250,1.4799,3.1468,5.8696,4.4712,5.8802,4.7005,5.6786,4.4216,16,0.7500,2.9167,0.5000,2.5000,0.8750,4.0789,3.3533,4,
2016,1486,FACULDADE ESTÁCIO DE SÁ DE VITÓRIA,FESV,Faculdade,Privada com fins lucrativos,66566,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3205309,VITÓRIA,ES,31,30,43.2400,45.5467,2.7033,12,0.4000,2.0743,3.4205,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,12,0.8333,3.7500,0.6667,3.3333,0.9167,4.5109,3.6074,4,
2016,1487,FACULDADE DOM BOSCO,FDB,Faculdade,Privada com fins lucrativos,1074145,23,ENFERMAGEM,Educação Presencial,4106902,CURITIBA,PR,71,69,38.8014,41.9391,2.1747,34,0.4928,0.3504,2.6685,5.4597,2.9723,5.1768,3.2169,4.7980,2.9394,23,0.9130,4.4109,0.3043,1.5217,0.6522,2.7117,2.5886,3,
2016,1487,FACULDADE DOM BOSCO,FDB,Faculdade,Privada com fins lucrativos,21662,36,FISIOTERAPIA,Educação Presencial,4106902,CURITIBA,PR,33,30,44.1633,34.7067,2.2491,23,0.7667,-0.4794,2.2721,5.8081,4.2220,5.6523,4.1308,5.2754,3.6962,20,0.9500,4.5833,0.2500,1.2500,0.8000,3.5263,2.6564,3,
2016,1487,FACULDADE DOM BOSCO,FDB,Faculdade,Privada com fins lucrativos,321646,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4106902,CURITIBA,PR,111,90,42.7433,45.3056,2.6554,53,0.5889,0.0853,2.5084,5.2934,2.9407,4.9549,2.8682,4.4221,2.3410,27,0.8519,3.8889,0.2963,1.4815,0.8889,4.3478,2.6715,3,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,49108,5,MEDICINA VETERINÁRIA,Educação Presencial,3524709,JAGUARIÚNA,SP,164,151,42.9510,49.9318,2.5301,97,0.6424,-0.2714,2.3924,5.2459,3.1822,4.9846,3.0946,4.3756,2.6283,42,0.7857,1.6729,0.2857,0.9416,0.7381,3.0861,2.3006,3,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,1134455,19,FARMÁCIA,Educação Presencial,3524709,JAGUARIÚNA,SP,27,27,51.4000,66.6148,4.1727,20,0.7407,2.5461,3.5203,5.6258,3.8676,5.4074,3.7708,5.4647,4.1191,23,0.9565,4.5257,0.4348,2.1739,0.5217,1.3561,3.4154,4,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,50829,23,ENFERMAGEM,Educação Presencial,3524709,JAGUARIÚNA,SP,11,10,49.0000,66.1800,4.5331,5,0.5000,11.8405,5.0000,5.7696,4.1352,5.7417,4.4404,5.8000,4.6571,33,0.7273,3.1525,0.5152,2.5758,0.5455,2.0096,4.0787,5,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,68402,28,NUTRIÇÃO,Educação Presencial,3524709,JAGUARIÚNA,SP,34,31,41.6677,47.5161,2.2160,18,0.5806,-0.7279,2.1157,5.6964,3.8793,5.4619,3.7349,5.4298,4.0256,26,0.7308,2.0833,0.3846,1.9231,0.7692,3.4341,2.4643,3,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,50811,36,FISIOTERAPIA,Educação Presencial,3524709,JAGUARIÚNA,SP,14,14,51.3286,52.4786,4.4266,8,0.5714,3.5060,4.0514,5.9099,4.6349,5.8728,4.6821,5.8776,4.7797,28,0.7500,2.9167,0.4286,2.1429,0.6429,2.3684,3.7223,4,
2016,1490,FACULDADE DE JAGUARIÚNA,FAJ,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,68524,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3524709,JAGUARIÚNA,SP,30,29,49.2276,56.6724,4.2206,19,0.6552,2.5829,3.6538,5.8441,4.5456,5.7845,4.5604,5.5386,4.2225,28,0.7500,3.1250,0.3929,1.9643,0.6786,3.1134,3.5599,4,
2016,1491,CENTRO UNIVERSITÁRIO INTERNACIONAL,UNINTER,Centro Universitário,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1204112,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação a Distância,4106902,CURITIBA,PR,1004,788,34.5806,41.8480,1.8059,249,0.3160,0.0967,2.5436,5.2788,2.8799,5.3799,3.7361,4.1805,2.5188,26,1.0000,5.0000,0.6154,3.0769,0.9615,4.7527,2.9102,3,
2016,1494,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,0,Centro Universitário,Privada sem fins lucrativos,80093,19,FARMÁCIA,Educação Presencial,3205309,VITÓRIA,ES,38,30,50.7867,54.4900,2.9507,18,0.6000,0.6603,2.7005,5.7286,4.1786,5.6692,4.3138,5.5932,4.3305,31,0.9677,4.6481,0.5484,2.7419,0.6452,2.2965,3.1048,4,
2016,1494,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,0,Centro Universitário,Privada sem fins lucrativos,67582,23,ENFERMAGEM,Educação Presencial,3205309,VITÓRIA,ES,58,47,41.3426,43.1723,2.3923,29,0.6170,-0.5026,2.2670,5.8042,4.2651,5.7250,4.4043,5.6136,4.3376,30,0.9000,4.3226,0.6000,3.0000,0.7333,3.2456,2.9381,3,
2016,1494,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,0,Centro Universitário,Privada sem fins lucrativos,21655,28,NUTRIÇÃO,Educação Presencial,3205309,VITÓRIA,ES,77,63,46.4365,48.3333,2.4436,45,0.7143,-0.2326,2.3390,5.6590,3.7415,5.6944,4.2815,5.6022,4.3203,28,0.9286,4.2262,0.6071,3.0357,0.7500,3.3036,2.9302,3,
2016,1494,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,0,Centro Universitário,Privada sem fins lucrativos,21656,36,FISIOTERAPIA,Educação Presencial,3205309,VITÓRIA,ES,52,36,48.0583,37.2611,2.6616,28,0.7778,0.0554,2.5108,5.5707,3.2598,5.3090,3.2726,4.7733,2.7928,27,0.8519,3.7654,0.6296,3.1481,0.7037,2.8168,2.8549,3,
2016,1494,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,0,Centro Universitário,Privada sem fins lucrativos,22095,38,SERVIÇO SOCIAL,Educação Presencial,3205309,VITÓRIA,ES,45,26,49.1000,64.4192,3.8073,18,0.6923,1.0755,3.1460,5.5037,2.9816,5.2924,3.7588,5.1119,3.6487,24,1.0000,5.0000,0.7083,3.5417,0.7917,3.7500,3.5528,4,
2016,1499,FACULDADE ANHANGUERA DE TABOÃO DA SERRA,FATS,Faculdade,Privada com fins lucrativos,96687,23,ENFERMAGEM,Educação Presencial,3552809,TABOÃO DA SERRA,SP,80,65,37.6077,36.5754,1.5583,26,0.4000,-0.5398,2.2495,5.3927,2.7209,4.8119,2.4265,4.5668,2.5432,30,0.4667,1.3871,0.3000,1.5000,0.4333,1.2719,1.9124,2,
2016,1500,FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU,FAESI,Faculdade,Privada com fins lucrativos,1113972,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4125704,SÃO MIGUEL DO IGUAÇU,PR,17,15,42.5267,40.6067,2.1095,10,0.6667,-2.2468,1.4389,5.4224,3.3165,5.4174,3.8116,4.8990,3.1448,17,0.4706,1.0294,0.0000,0.0000,0.4118,1.5473,1.6367,2,
2016,1502,FACULDADE PITÁGORAS DE JUNDIAÍ,PIT JUNDIAÍ,Faculdade,Privada com fins lucrativos,120034,19,FARMÁCIA,Educação Presencial,3525904,JUNDIAÍ,SP,4,4,50.7750,55.8500,3.0849,4,1.0000,5.9499,5.0000,5.2391,2.6974,5.2083,3.3578,3.5714,1.0031,9,0.8889,3.7879,0.4444,2.2222,0.6667,2.4603,3.5642,4,
2016,1504,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,0,Faculdade,Privada sem fins lucrativos,5000196,19,FARMÁCIA,Educação Presencial,2704302,MACEIÓ,AL,114,110,35.8645,41.6718,1.1544,65,0.5909,-0.5318,2.1823,5.7685,4.2995,5.7132,4.4052,5.6190,4.3730,41,0.7561,2.3392,0.1951,0.9756,0.8293,3.6992,2.2459,3,
2016,1504,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,0,Faculdade,Privada sem fins lucrativos,5000524,23,ENFERMAGEM,Educação Presencial,2704302,MACEIÓ,AL,153,150,31.6807,33.7760,1.0588,77,0.5133,-0.4634,2.2855,5.8141,4.3024,5.7448,4.4471,5.5150,4.1686,37,0.7838,3.5353,0.3243,1.6216,0.7568,3.3997,2.4243,3,
2016,1504,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,0,Faculdade,Privada sem fins lucrativos,5000319,28,NUTRIÇÃO,Educação Presencial,2704302,MACEIÓ,AL,117,114,36.4088,36.8009,1.1422,89,0.7807,-0.3986,2.2642,5.8208,4.3385,5.8152,4.5656,5.6296,4.3671,32,0.7813,2.6302,0.2813,1.4063,0.8750,4.1518,2.4033,3,
2016,1504,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,0,Faculdade,Privada sem fins lucrativos,1106761,36,FISIOTERAPIA,Educação Presencial,2704302,MACEIÓ,AL,102,98,37.9673,31.0296,1.6348,77,0.7857,-0.1719,2.4094,5.9440,4.7730,5.9714,4.9285,5.9177,4.8520,32,0.7500,2.9167,0.2813,1.4063,0.8750,4.0789,2.6316,3,
2016,1504,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,0,Faculdade,Privada sem fins lucrativos,1132417,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,2704302,MACEIÓ,AL,29,29,31.0621,30.4276,0.3483,23,0.7931,-1.7609,1.9056,5.5361,3.3247,5.5718,4.1063,5.1833,3.6367,25,0.6400,1.8500,0.3600,1.8000,0.7200,2.8588,1.9054,2,
2016,1507,FACULDADE PROJEÇÃO DE CEILÂNDIA,FACEB,Faculdade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,99242,38,SERVIÇO SOCIAL,Educação Presencial,5300108,BRASÍLIA,DF,71,67,31.4746,41.8791,1.5063,31,0.4627,-0.5276,2.3979,5.4419,2.7303,5.0913,3.4060,4.7546,3.1049,17,0.9412,4.5798,0.6471,3.2353,1.0000,5.0000,2.7970,3,
2016,1508,FACULDADE METROPOLITANA DE MARINGÁ,0,Faculdade,Privada com fins lucrativos,117642,38,SERVIÇO SOCIAL,Educação Presencial,4115200,MARINGÁ,PR,41,38,43.6079,57.6763,3.1113,22,0.5789,0.7644,3.0008,5.4983,2.9594,4.5260,2.4143,4.1827,2.2347,25,0.8000,3.5714,0.1600,0.8000,0.6000,2.6000,2.6539,3,
2016,1508,FACULDADE METROPOLITANA DE MARINGÁ,0,Faculdade,Privada com fins lucrativos,1078192,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4115200,MARINGÁ,PR,72,61,45.1738,45.1164,2.7336,34,0.5574,1.1685,3.0052,5.6353,3.9372,5.1329,3.2312,5.1331,3.5391,15,0.9333,4.5000,0.2000,1.0000,0.8000,3.8261,2.9183,3,
2016,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,66627,23,ENFERMAGEM,Educação Presencial,3106200,BELO HORIZONTE,MG,46,46,36.4870,40.0239,1.8913,18,0.3913,-0.2197,2.4002,5.2183,2.0664,4.8217,2.4477,4.2244,1.9561,40,0.6500,2.6290,0.5250,2.6250,0.4750,1.5461,2.2515,3,
2016,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,66625,36,FISIOTERAPIA,Educação Presencial,3106200,BELO HORIZONTE,MG,50,49,38.5347,35.6939,2.1607,31,0.6327,-0.3554,2.3274,5.5791,3.2938,5.3435,3.3587,5.2521,3.6543,24,0.8333,3.6111,0.4583,2.2917,0.7917,3.4649,2.6275,3,
2016,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,100199,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação Presencial,3106200,BELO HORIZONTE,MG,11,8,35.1500,34.4875,0.5668,4,0.5000,-4.7894,1.3571,5.5167,3.1271,5.1825,2.9563,5.0511,3.4835,22,0.7273,3.4091,0.3636,2.3636,0.8182,4.0909,1.9748,3,
2016,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,366629,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3106200,BELO HORIZONTE,MG,60,53,39.1547,43.5415,2.3064,32,0.6038,-0.7667,2.1177,4.8771,1.7274,4.5764,2.0961,3.8694,1.4097,22,0.8636,3.9773,0.4091,2.0455,0.8636,4.1996,2.3922,3,
2016,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,0,Centro Universitário,Privada com fins lucrativos,112938,19,FARMÁCIA,Educação Presencial,4216602,SÃO JOSÉ,SC,37,36,43.4389,52.6583,2.5097,20,0.5556,0.9367,2.8206,5.6944,4.0752,5.4205,3.7979,5.2087,3.6978,15,0.9333,4.2727,0.4667,2.3333,0.7333,2.9683,2.9702,4,
2016,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,0,Centro Universitário,Privada com fins lucrativos,105868,23,ENFERMAGEM,Educação Presencial,4216602,SÃO JOSÉ,SC,80,78,38.5603,45.1910,2.5160,31,0.3974,-0.0135,2.4972,5.4638,2.9876,4.9227,2.6666,4.4508,2.3442,32,0.8438,3.9415,0.2500,1.2500,0.7813,3.5609,2.5434,3,
2016,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,0,Centro Universitário,Privada com fins lucrativos,112538,28,NUTRIÇÃO,Educação Presencial,4216602,SÃO JOSÉ,SC,60,52,38.4538,52.3077,2.5105,25,0.4808,-0.6567,2.1478,5.3309,2.5306,5.0271,2.7128,4.1106,1.7714,21,0.8571,3.4524,0.3810,1.9048,0.8095,3.7075,2.4463,3,
2016,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,0,Centro Universitário,Privada com fins lucrativos,63536,36,FISIOTERAPIA,Educação Presencial,4216602,SÃO JOSÉ,SC,50,46,39.3957,37.1717,2.3510,22,0.4783,-0.6038,2.2166,5.1010,1.3553,4.5596,1.3989,3.8415,1.1161,18,1.0000,5.0000,0.3889,1.9444,0.7778,3.3626,2.3644,3,
2016,1513,INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO,ICF,Faculdade,Privada com fins lucrativos,1135271,23,ENFERMAGEM,Educação Presencial,2211001,TERESINA,PI,17,15,41.3600,49.2733,3.0486,14,0.9333,1.2450,3.0896,5.8464,4.4235,5.7960,4.5580,5.4495,4.0563,21,1.0000,5.0000,0.1905,0.9524,0.4762,1.5539,2.9865,4,
2016,1513,INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO,ICF,Faculdade,Privada com fins lucrativos,59780,38,SERVIÇO SOCIAL,Educação Presencial,2211001,TERESINA,PI,78,58,39.0983,49.5086,2.3430,40,0.6897,-0.1356,2.5808,5.4775,2.8747,4.7093,2.7359,4.2243,2.2981,21,0.7143,2.9592,0.1429,0.7143,0.3810,1.2857,2.2073,3,
2016,1518,FACULDADE ANHANGUERA DE TAGUATINGA,0,Faculdade,Privada com fins lucrativos,110315,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,5300108,BRASÍLIA,DF,43,36,39.0222,44.7833,2.4429,16,0.4444,-0.9979,2.0117,5.3314,3.0514,4.8084,2.5694,4.3188,2.1670,19,0.7368,3.0263,0.3684,1.8421,0.4211,1.6018,2.2276,3,
2016,1519,FACULDADE DE PATO BRANCO,FADEP,Faculdade,Privada com fins lucrativos,49084,23,ENFERMAGEM,Educação Presencial,4118501,PATO BRANCO,PR,36,34,41.8265,41.4500,2.2235,29,0.8529,-0.3565,2.3358,5.4870,3.0746,5.5725,4.0740,5.0082,3.2997,19,0.8421,3.9304,0.2632,1.3158,0.9474,4.6537,2.6202,3,
2016,1519,FACULDADE DE PATO BRANCO,FADEP,Faculdade,Privada com fins lucrativos,67599,28,NUTRIÇÃO,Educação Presencial,4118501,PATO BRANCO,PR,29,25,43.3320,44.4360,2.0133,23,0.9200,0.1860,2.5278,5.8081,4.2917,5.7931,4.5136,5.4433,4.0488,15,0.8667,3.5556,0.3333,1.6667,0.9333,4.5476,2.7939,3,
2016,1519,FACULDADE DE PATO BRANCO,FADEP,Faculdade,Privada com fins lucrativos,50474,36,FISIOTERAPIA,Educação Presencial,4118501,PATO BRANCO,PR,49,47,43.7617,38.5255,2.6496,46,0.9787,0.0044,2.4881,5.5736,3.2714,5.6340,4.0850,4.7803,2.8053,17,0.9412,4.5098,0.2353,1.1765,1.0000,5.0000,2.8102,3,
2016,1519,FACULDADE DE PATO BRANCO,FADEP,Faculdade,Privada com fins lucrativos,108676,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4118501,PATO BRANCO,PR,65,50,39.8160,41.8840,2.1442,30,0.6000,-0.5284,2.2270,5.8865,4.6691,5.9012,4.7985,5.8571,4.7593,18,0.9444,4.5833,0.2778,1.3889,1.0000,5.0000,2.8445,3,
2016,1540,INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA,IESUR,Faculdade,Privada sem fins lucrativos,5000263,19,FARMÁCIA,Educação Presencial,1100023,ARIQUEMES,RO,48,47,39.7340,36.7532,0.8042,28,0.5957,-2.5836,1.2903,5.7358,4.2003,5.6792,4.3345,5.5365,4.2371,16,0.8750,3.6364,0.4375,2.1875,1.0000,5.0000,2.2260,3,
2016,1540,INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA,IESUR,Faculdade,Privada sem fins lucrativos,5000264,23,ENFERMAGEM,Educação Presencial,1100023,ARIQUEMES,RO,37,32,44.6969,39.1250,2.0698,23,0.7188,0.0693,2.5362,5.9394,4.7725,5.9307,4.8498,5.9561,4.9247,21,0.9524,4.6774,0.2857,1.4286,0.8571,4.0602,2.8948,3,
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,101698,38,SERVIÇO SOCIAL,Educação Presencial,3306305,VOLTA REDONDA,RJ,14,12,41.1833,58.5583,3.0926,8,0.6667,0.5232,2.8882,5.8328,4.3199,5.8034,4.6552,5.8308,4.7425,17,0.9412,4.5798,0.2941,1.4706,0.9412,4.6471,3.2173,4,
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,101704,38,SERVIÇO SOCIAL,Educação Presencial,3300308,BARRA DO PIRAÍ,RJ,15,15,46.3667,60.8067,3.4417,11,0.7333,1.3291,3.2643,5.8751,4.4920,5.7040,4.4808,5.7683,4.6474,18,0.9444,4.6032,0.2778,1.3889,0.9444,4.6667,3.4115,4,
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,111012,55,BIOMEDICINA,Educação Presencial,3300308,BARRA DO PIRAÍ,RJ,21,20,55.6850,41.0400,2.4407,17,0.8500,0.4692,2.6403,5.7978,4.3745,5.7417,4.3991,4.9036,3.2557,16,0.9375,4.2969,0.6875,3.4375,1.0000,5.0000,3.2546,4,
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,420185,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3300308,BARRA DO PIRAÍ,RJ,31,28,43.4714,42.0286,2.3108,3,0.1071,,2.3108,5.8231,4.4844,5.7822,4.5557,5.5346,4.2157,20,0.8500,3.8750,0.4000,2.0000,0.9500,4.7065,2.8841,3,
2016,1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,FAESF,Faculdade,Privada sem fins lucrativos,67498,23,ENFERMAGEM,Educação Presencial,2108207,PEDREIRAS,MA,26,26,42.1346,42.6808,2.3661,23,0.8846,0.2116,2.6032,5.5067,3.1486,5.1675,3.1968,4.5670,2.5435,10,0.9000,4.3226,0.2000,1.0000,1.0000,5.0000,2.6931,3,
2016,1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,FAESF,Faculdade,Privada sem fins lucrativos,123360,28,NUTRIÇÃO,Educação Presencial,2108207,PEDREIRAS,MA,24,22,32.4727,30.1000,0.4491,13,0.5909,-3.4464,0.8899,5.7409,4.0439,5.6979,4.2898,5.3567,3.9008,9,0.7778,2.5926,0.2222,1.1111,1.0000,5.0000,1.7527,2,
2016,1547,FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE,ESTÁCIO FMJ,Faculdade,Privada com fins lucrativos,37304,12,MEDICINA,Educação Presencial,2307304,JUAZEIRO DO NORTE,CE,108,108,58.5593,68.4519,2.6696,97,0.8981,0.2123,3.1571,5.1288,2.6578,4.7654,2.7929,4.2427,2.0354,100,0.7600,3.3792,0.4000,1.9153,0.8900,3.8929,2.8615,3,
2016,1547,FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE,ESTÁCIO FMJ,Faculdade,Privada com fins lucrativos,1139654,19,FARMÁCIA,Educação Presencial,2307304,JUAZEIRO DO NORTE,CE,29,29,49.6034,60.3862,3.4926,23,0.7931,1.6657,3.1376,5.1304,2.3683,4.6810,2.2640,4.2357,2.0964,21,0.9524,4.4805,0.3810,1.9048,0.9524,4.6372,3.1094,4,
2016,1547,FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE,ESTÁCIO FMJ,Faculdade,Privada com fins lucrativos,1148248,36,FISIOTERAPIA,Educação Presencial,2307304,JUAZEIRO DO NORTE,CE,33,31,39.6000,33.3097,1.9390,27,0.8710,-1.7652,1.6980,5.4127,2.6190,5.2865,3.2161,4.9627,3.1336,29,0.7931,3.2759,0.4483,2.2414,0.9655,4.7459,2.3555,3,
2016,1552,FACULDADE PIAUIENSE,FAP,Faculdade,Privada com fins lucrativos,117106,23,ENFERMAGEM,Educação Presencial,2207702,PARNAÍBA,PI,111,106,35.8443,37.3226,1.5795,70,0.6604,-0.3744,2.3274,5.9671,4.8765,5.9564,4.9055,5.8780,4.7908,37,0.7568,3.3522,0.3243,1.6216,0.8108,3.7553,2.6376,3,
2016,1552,FACULDADE PIAUIENSE,FAP,Faculdade,Privada com fins lucrativos,109305,28,NUTRIÇÃO,Educação Presencial,2207702,PARNAÍBA,PI,44,34,38.7382,37.4500,1.2743,31,0.9118,-0.9926,1.9963,5.9964,4.9866,5.9977,4.9946,5.9960,4.9932,20,0.7500,2.2917,0.3000,1.5000,0.8500,3.9821,2.3977,3,
2016,1552,FACULDADE PIAUIENSE,FAP,Faculdade,Privada com fins lucrativos,117813,36,FISIOTERAPIA,Educação Presencial,2207702,PARNAÍBA,PI,27,27,43.8222,35.8889,2.3655,19,0.7037,-0.0767,2.4519,5.9275,4.7062,5.9475,4.8688,5.9365,4.8858,22,0.7727,3.1061,0.3636,1.8182,0.8182,3.6603,2.8300,3,
2016,1554,FACULDADES INTEGRADAS DO VALE DO RIBEIRA,FIVR,Faculdade,Privada com fins lucrativos,1099914,19,FARMÁCIA,Educação Presencial,3542602,REGISTRO,SP,19,19,42.1158,44.7579,1.6808,14,0.7368,-1.3152,1.8417,5.9611,4.8823,5.8756,4.7419,5.7546,4.5962,20,0.9500,4.4545,0.5000,2.5000,0.6000,1.9524,2.5544,3,
2016,1554,FACULDADES INTEGRADAS DO VALE DO RIBEIRA,FIVR,Faculdade,Privada com fins lucrativos,97095,23,ENFERMAGEM,Educação Presencial,3542602,REGISTRO,SP,32,32,38.0187,40.4969,1.9935,18,0.5625,0.4227,2.7025,6.0000,5.0000,5.9974,4.9944,6.0000,5.0000,20,0.9000,4.3226,0.5000,2.5000,0.4500,1.3816,2.8971,3,
