Ano,Código da Área,Área de Enquadramento,Código da IES,Nome da IES,Sigla da IES,Categoria Administrativa,Organização Acadêmica,Código do Município,Município do Curso,UF do curso,Região do curso,Número de cursos da unidade,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Bruta - Geral,Nota Contínua do Enade,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nr. de Docentes,Nr. de Matrículas,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2014,2001,PEDAGOGIA (LICENCIATURA),446,UNIVERSIDADE DE CRUZ ALTA,UNICRUZ,Privada sem fins lucrativos,Universidade,4306106,CRUZ ALTA,RS,Sul,1,40,37,53.3730,49.4432,50.4405,2.7483,5.9058,4.6284,5.7894,4.5976,5.7014,4.4884,2,5.4%,,2.7483,10,47,1.0000,5.0000,0.5000,2.6768,1.0000,5.0000,3.3523,4,
2014,2001,PEDAGOGIA (LICENCIATURA),448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Privada com fins lucrativos,Centro Universitário,4314902,PORTO ALEGRE,RS,Sul,1,43,41,58.3537,58.2049,58.2585,3.8378,5.8538,4.4230,5.8267,4.6688,5.4749,4.1005,29,70.7%,1.2547,2.9467,16,244,0.8750,4.3750,0.3125,1.6730,0.7500,3.7500,3.3269,4,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4303004,CACHOEIRA DO SUL,RS,Sul,1,10,10,65.4500,59.9900,61.3700,4.2915,6.0000,5.0000,5.9545,4.9132,5.9714,4.9511,5,50.0%,5.0419,4.3957,36,70,0.8056,4.0278,0.2778,1.4871,0.8889,4.4444,3.9997,5,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4304606,CANOAS,RS,Sul,2,"1,458",713,42.2923,36.9257,38.2797,1.0407,5.4441,2.8067,4.9513,2.9963,4.0494,1.6586,92,12.9%,,1.0407,118,"4,116",0.8051,4.0254,0.4237,2.2684,0.9492,4.7458,1.9723,3,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4309209,GRAVATAI,RS,Sul,1,22,21,55.3857,53.3381,53.8714,3.2250,5.7495,4.0115,5.4582,3.9648,5.2113,3.6489,7,33.3%,0.1431,2.5214,40,104,0.7750,3.8750,0.2750,1.4722,0.9500,4.7500,2.9855,4,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4309308,GUAIBA,RS,Sul,1,26,24,56.5125,55.0500,55.4292,3.4437,5.7056,3.8384,5.5239,4.0904,5.3291,3.8508,13,54.2%,1.7973,3.1543,41,106,0.7317,3.6585,0.2195,1.1752,0.8780,4.3902,3.1613,4,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4318408,SAO JERONIMO,RS,Sul,1,20,20,55.8100,53.4100,54.0200,3.2485,5.9978,4.9914,5.9081,4.8244,5.8929,4.8165,11,55.0%,0.4711,2.6469,38,119,0.6842,3.4211,0.1842,0.9862,0.8947,4.4737,3.0521,4,
2014,2001,PEDAGOGIA (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4321501,TORRES,RS,Sul,1,16,15,46.5600,44.8267,45.2800,2.0146,5.8501,4.4086,5.7267,4.4777,5.7600,4.5889,9,60.0%,0.0212,2.4747,44,104,0.7045,3.5227,0.2045,1.0950,0.9091,4.5455,2.7077,3,
2014,2001,PEDAGOGIA (LICENCIATURA),451,CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM,CEULS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Centro Universitário,1506807,SANTAREM,PA,Norte,1,21,21,45.5333,41.1000,42.2143,1.5928,5.9210,4.6885,5.5882,4.2133,5.5122,4.1645,10,47.6%,-1.2396,1.9923,10,116,0.7000,3.5000,0.1000,0.5354,0.9000,4.5000,2.3626,3,
2014,2001,PEDAGOGIA (LICENCIATURA),456,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,Privada sem fins lucrativos,Centro Universitário,3550308,SAO PAULO,SP,Sudeste,2,462,332,48.4831,43.6283,44.8518,1.9649,5.6379,3.5714,5.1198,3.3182,5.0769,3.4187,69,20.8%,-0.4850,2.2811,32,"1,118",0.8750,4.3750,0.4063,2.1749,0.8750,4.3750,2.6931,3,
2014,2001,PEDAGOGIA (LICENCIATURA),457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3534401,OSASCO,SP,Sudeste,1,75,67,46.9313,44.6896,45.2672,2.0147,4.9456,0.8396,4.1807,1.5239,4.0174,1.6038,12,17.9%,,2.0147,47,106,0.8723,4.3617,0.4894,2.6198,0.9574,4.7872,2.3665,3,
2014,2001,PEDAGOGIA (LICENCIATURA),457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3547809,SANTO ANDRE,SP,Sudeste,1,134,116,51.7431,44.3905,46.2405,2.1674,5.0020,1.0622,4.6145,2.3527,4.3595,2.1898,39,33.6%,-0.4143,2.3081,47,696,0.8723,4.3617,0.4894,2.6198,0.9574,4.7872,2.5725,3,
2014,2001,PEDAGOGIA (LICENCIATURA),457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,3,38,32,47.9531,50.0531,49.5406,2.6044,5.5889,3.3779,5.1338,3.3450,4.9238,3.1564,8,25.0%,-1.3552,1.9481,141,184,0.8723,4.3617,0.4894,2.6198,0.9574,4.7872,2.7814,3,
2014,2001,PEDAGOGIA (LICENCIATURA),458,UNIVERSIDADE IBIRAPUERA,UNIB,Privada sem fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,63,60,46.2250,43.6217,44.2833,1.8781,5.4826,2.9586,5.1670,3.4083,5.0098,3.3037,25,41.7%,0.7301,2.7460,17,287,0.7647,3.8235,0.4706,2.5193,0.7059,3.5294,2.7410,3,
2014,2001,PEDAGOGIA (LICENCIATURA),466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,4,203,129,60.6109,54.4155,55.9721,3.5347,5.1738,1.7400,4.9845,3.0596,4.8646,3.0550,34,26.4%,0.5383,2.6726,75,"1,009",0.9600,4.8000,0.5200,2.7838,0.8400,4.2000,3.0948,4,
2014,2001,PEDAGOGIA (LICENCIATURA),468,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE ITAPETININGA",FFCLI,Privada com fins lucrativos,Faculdade ,3522307,ITAPETININGA,SP,Sudeste,1,18,18,51.1778,40.4278,43.1278,1.7389,5.2214,1.9280,4.3920,1.9277,4.0107,1.5923,7,38.9%,-7.4822,0.0000,12,43,0.1667,0.8333,0.0000,0.0000,0.0833,0.4167,0.7223,1,
2014,2001,PEDAGOGIA (LICENCIATURA),472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada sem fins lucrativos,Universidade,3301702,DUQUE DE CAXIAS,RJ,Sudeste,1,113,100,50.2530,50.1530,50.1910,2.7023,5.4392,2.7874,4.9278,2.9513,4.6100,2.6189,40,40.0%,-0.9051,2.1203,31,501,0.9032,4.5161,0.4194,2.2450,1.0000,5.0000,2.7551,3,
2014,2001,PEDAGOGIA (LICENCIATURA),474,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO,FFCLDB,Privada sem fins lucrativos,Faculdade ,3304201,RESENDE,RJ,Sudeste,1,14,14,55.1000,48.4000,50.0786,2.7070,5.9969,4.9877,6.0000,5.0000,5.9898,4.9825,7,50.0%,1.1409,2.9031,27,82,0.5556,2.7778,0.1852,0.9914,0.4815,2.4074,2.8437,3,
2014,2001,PEDAGOGIA (LICENCIATURA),480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,UNIFESO,Privada sem fins lucrativos,Centro Universitário,3305802,TERESOPOLIS,RJ,Sudeste,1,29,29,48.4034,47.2655,47.5655,2.3353,5.8193,4.2872,5.5172,4.0776,5.5690,4.2616,16,55.2%,0.2059,2.5454,16,108,0.8125,4.0625,0.2500,1.3384,0.9375,4.6875,2.8469,3,
2014,2001,PEDAGOGIA (LICENCIATURA),481,UNIVERSIDADE GUARULHOS,UNG,Privada sem fins lucrativos,Universidade,3518800,GUARULHOS,SP,Sudeste,1,132,128,52.0563,49.8023,50.3781,2.7350,5.6603,3.6596,5.2864,3.6365,4.8664,3.0581,26,20.3%,1.3127,2.9689,23,626,0.7391,3.6957,0.1304,0.6983,0.3478,1.7391,2.6312,3,
2014,2001,PEDAGOGIA (LICENCIATURA),481,UNIVERSIDADE GUARULHOS,UNG,Privada sem fins lucrativos,Universidade,3523107,ITAQUAQUECETUBA,SP,Sudeste,1,117,116,46.1629,44.3828,44.8362,1.9539,5.7850,4.1517,5.2704,3.6059,4.9964,3.2808,29,25.0%,0.7516,2.7542,23,656,0.6957,3.4783,0.1304,0.6983,0.3478,1.7391,2.4245,3,
2014,2001,PEDAGOGIA (LICENCIATURA),482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,Universidade,4204608,CRICIUMA,SC,Sul,1,90,88,50.3000,50.8614,50.7364,2.7768,5.7263,3.9199,5.5855,4.2079,5.4341,4.0306,21,23.9%,0.9598,2.8338,27,294,0.7407,3.7037,0.2222,1.1897,0.9630,4.8148,2.9697,4,
2014,2001,PEDAGOGIA (LICENCIATURA),483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,UNIMESP,Privada sem fins lucrativos,Centro Universitário,3518800,GUARULHOS,SP,Sudeste,1,114,96,44.6198,40.6302,41.6417,1.5098,5.0473,1.2408,3.9295,1.0439,3.8560,1.3272,45,46.9%,-1.1430,2.0293,21,232,0.7143,3.5714,0.3810,2.0394,0.8095,4.0476,2.0680,3,
2014,2001,PEDAGOGIA (LICENCIATURA),490,CENTRO DE ENSINO SUPERIOR DE VALENÇA,CESVA,Privada sem fins lucrativos,Faculdade ,3306107,VALENCA,RJ,Sudeste,1,26,24,48.8667,48.0500,48.2667,2.4335,5.9872,4.9494,5.9573,4.9183,5.9478,4.9106,11,45.8%,0.3665,2.6069,13,144,0.8462,4.2308,0.4615,2.4709,0.7692,3.8462,3.1154,4,
2014,2001,PEDAGOGIA (LICENCIATURA),491,FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO,FECLE,Privada sem fins lucrativos,Faculdade ,3518701,GUARUJA,SP,Sudeste,1,105,100,50.3900,45.6740,46.8620,2.2476,5.9932,4.9731,5.9252,4.8571,5.9824,4.9698,26,26.0%,1.5323,3.0529,28,599,0.8929,4.4643,0.2500,1.3384,0.2857,1.4286,2.9008,3,
2014,2001,PEDAGOGIA (LICENCIATURA),494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada sem fins lucrativos,Universidade,4218707,TUBARAO,SC,Sul,2,114,91,56.4253,54.7440,55.1758,3.4089,5.4843,2.9654,5.3229,3.7062,4.6997,2.7725,22,24.2%,1.4875,3.0357,97,494,0.8454,4.2268,0.1959,1.0486,0.8144,4.0722,3.0010,4,
2014,2001,PEDAGOGIA (LICENCIATURA),495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,FESB,Pessoa Jurídica de Direito Público - Municipal,Faculdade ,3507605,BRAGANCA PAULISTA,SP,Sudeste,1,78,67,47.1164,44.9866,45.5254,2.0523,5.5143,3.0837,4.7151,2.5450,4.5937,2.5909,26,38.8%,-1.8570,1.7561,22,325,0.4545,2.2727,0.0000,0.0000,0.2273,1.1364,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),496,UNIVERSIDADE DE FRANCA,UNIFRAN,Privada com fins lucrativos,Universidade,3516200,FRANCA,SP,Sudeste,2,494,369,51.8921,45.8144,47.3466,2.3192,5.2809,2.1628,4.7981,2.7036,3.9835,1.5456,109,29.5%,-0.2635,2.3658,26,"3,966",1.0000,5.0000,0.6154,3.2945,0.8462,4.2308,2.8144,3,
2014,2001,PEDAGOGIA (LICENCIATURA),502,CENTRO UNIVERSITÁRIO MONTE SERRAT,UNIMONTE,Privada com fins lucrativos,Centro Universitário,3548500,SANTOS,SP,Sudeste,1,32,27,52.8741,55.1148,54.5704,3.3117,5.7225,3.9049,5.6155,4.2653,5.6332,4.3716,12,44.4%,-0.2929,2.3545,13,180,0.8462,4.2308,0.5385,2.8827,0.7692,3.8462,3.1400,4,
2014,2001,PEDAGOGIA (LICENCIATURA),513,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,3127701,GOVERNADOR VALADARES,MG,Sudeste,1,70,68,50.3426,48.9309,49.2971,2.5802,5.9055,4.6270,5.7158,4.4570,5.6480,4.3971,36,52.9%,0.3992,2.6194,17,326,0.4706,2.3529,0.1765,0.9447,0.7647,3.8235,2.7176,3,
2014,2001,PEDAGOGIA (LICENCIATURA),514,CENTRO UNIVERSITÁRIO DE BARRA MANSA,UBM,Privada sem fins lucrativos,Centro Universitário,3300407,BARRA MANSA,RJ,Sudeste,1,30,29,53.1552,59.2483,57.7345,3.7469,5.8156,4.2724,5.6034,4.2423,5.4984,4.1408,20,69.0%,0.4451,2.6369,18,138,0.6111,3.0556,0.2222,1.1897,0.5556,2.7778,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),516,CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS,UNIMSB,Privada sem fins lucrativos,Centro Universitário,3304557,RIO DE JANEIRO,RJ,Sudeste,1,39,33,53.2879,45.7152,47.6242,2.3622,5.7125,3.8658,5.5000,4.0447,5.3662,3.9143,12,36.4%,-0.4827,2.2819,15,248,0.9333,4.6667,0.2667,1.4276,0.8667,4.3333,2.7503,3,
2014,2001,PEDAGOGIA (LICENCIATURA),517,FACULDADE DE EDUCAÇÃO SÃO LUÍS,FESL,Privada sem fins lucrativos,Faculdade ,3524303,JABOTICABAL,SP,Sudeste,1,86,84,52.6262,53.5357,53.3238,3.1401,5.8693,4.4843,5.7727,4.5658,5.7344,4.5451,41,48.8%,0.6301,2.7077,24,572,0.7500,3.7500,0.2500,1.3384,0.7500,3.7500,3.0172,4,
2014,2001,PEDAGOGIA (LICENCIATURA),519,UNIVERSIDADE CATÓLICA DO SALVADOR,UCSAL,Privada sem fins lucrativos,Universidade,2927408,SALVADOR,BA,Nordeste,1,26,11,49.6091,47.2545,47.8636,2.3801,5.3274,2.3460,5.0267,3.1404,4.8113,2.9636,2,18.2%,,2.3801,17,85,0.7059,3.5294,0.2941,1.5746,0.7059,3.5294,2.4817,3,
2014,2001,PEDAGOGIA (LICENCIATURA),521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Privada com fins lucrativos,Universidade,3530607,MOGI DAS CRUZES,SP,Sudeste,1,156,129,54.1434,55.6674,55.2969,3.4168,5.5901,3.3825,5.1664,3.4072,4.6657,2.7144,48,37.2%,0.9360,2.8247,32,663,0.9375,4.6875,0.4063,2.1749,0.7813,3.9063,3.1347,4,
2014,2001,PEDAGOGIA (LICENCIATURA),521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,39,28,49.8036,49.0000,49.2143,2.5668,4.9226,0.7489,4.5034,2.1404,3.4430,0.6198,14,50.0%,-0.4315,2.3015,15,95,0.9333,4.6667,0.2667,1.4276,1.0000,5.0000,2.4367,3,
2014,2001,PEDAGOGIA (LICENCIATURA),526,UNIVERSIDADE BRAZ CUBAS,UBC,Privada com fins lucrativos,Universidade,3530607,MOGI DAS CRUZES,SP,Sudeste,2,947,730,47.6293,43.0049,44.1718,1.8683,5.3473,2.4248,5.0078,3.1042,4.3077,2.1011,86,11.8%,,1.8683,41,"3,011",0.8537,4.2683,0.2439,1.3057,0.9268,4.6341,2.2807,3,
2014,2001,PEDAGOGIA (LICENCIATURA),527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,Privada sem fins lucrativos,Universidade,5208707,GOIANIA,GO,Centro-Oeste,1,157,120,49.4217,48.5517,48.7825,2.5062,5.4108,2.6753,5.0024,3.0939,5.1079,3.4718,51,42.5%,-0.0037,2.4652,70,782,0.9143,4.5714,0.2857,1.5296,0.4714,2.3571,2.5553,3,
2014,2001,PEDAGOGIA (LICENCIATURA),528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,Privada sem fins lucrativos,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,33,29,59.2000,59.4000,59.3552,3.9928,5.5187,3.1009,5.4546,3.9580,5.2226,3.6683,12,41.4%,1.6148,3.0844,26,102,1.0000,5.0000,0.8077,4.3240,0.6154,3.0769,3.6547,4,
2014,2001,PEDAGOGIA (LICENCIATURA),532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,Privada sem fins lucrativos,Universidade,4310207,IJUI,RS,Sul,1,24,24,46.9958,51.7250,50.5542,2.7396,5.7470,4.0019,5.6461,4.3239,5.5583,4.2434,12,50.0%,-0.3982,2.3143,26,143,1.0000,5.0000,0.2692,1.4413,0.9231,4.6154,2.9177,3,
2014,2001,PEDAGOGIA (LICENCIATURA),532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,Privada sem fins lucrativos,Universidade,4317202,SANTA ROSA,RS,Sul,1,18,17,54.1471,55.6471,55.2882,3.4149,5.7062,3.8409,5.4865,4.0188,5.3473,3.8820,15,88.2%,1.5086,3.0438,27,95,1.0000,5.0000,0.2593,1.3880,0.9630,4.8148,3.2787,4,
2014,2001,PEDAGOGIA (LICENCIATURA),535,CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN,FAFIMAN,Pessoa Jurídica de Direito Público - Municipal,Faculdade ,4114203,MANDAGUARI,PR,Sul,1,12,12,51.0500,50.6750,50.7833,2.7863,5.5254,3.1272,5.3870,3.8287,5.5032,4.1489,2,16.7%,,2.7863,15,64,0.7333,3.6667,0.1333,0.7138,0.4000,2.0000,2.5942,3,
2014,2001,PEDAGOGIA (LICENCIATURA),546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUCSP,Privada sem fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,2,99,89,55.9090,53.1011,53.8191,3.2206,4.9095,0.6971,4.4711,2.0788,4.1072,1.7576,21,23.6%,-0.4992,2.2756,40,317,1.0000,5.0000,0.9000,4.8182,1.0000,5.0000,3.1135,4,
2014,2001,PEDAGOGIA (LICENCIATURA),547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Pessoa Jurídica de Direito Público - Estadual,Universidade,3301702,DUQUE DE CAXIAS,RJ,Sudeste,2,234,172,44.8855,42.2267,42.9017,1.6839,4.8952,0.6409,4.0563,1.2862,3.9656,1.5149,86,50.0%,-9.2342,0.0000,58,584,0.7759,3.8793,0.4655,2.4922,0.5862,2.9310,1.3716,2,
2014,2001,PEDAGOGIA (LICENCIATURA),547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Pessoa Jurídica de Direito Público - Estadual,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,2,"1,069",740,61.0858,57.9826,58.7714,3.9191,5.1539,1.6614,4.3924,1.9283,4.1017,1.7481,290,39.2%,-0.9846,2.0899,173,"2,014",0.8324,4.1618,0.6936,3.7134,0.7225,3.6127,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Pessoa Jurídica de Direito Público - Estadual,Universidade,3304904,SAO GONCALO,RJ,Sudeste,1,99,73,47.0260,48.3932,48.0644,2.3986,4.9110,0.7030,3.5265,0.2739,4.0778,1.7071,31,42.5%,-4.8422,0.6140,50,401,0.8200,4.1000,0.6200,3.3192,0.6800,3.4000,1.8641,2,
2014,2001,PEDAGOGIA (LICENCIATURA),548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,Pessoa Jurídica de Direito Público - Federal,Universidade,2105302,IMPERATRIZ,MA,Nordeste,1,75,55,50.4655,47.7036,48.4073,2.4589,5.4908,2.9907,4.2099,1.5796,4.5004,2.4312,8,14.5%,,2.4589,21,439,0.7143,3.5714,0.3333,1.7845,1.0000,5.0000,2.6270,3,
2014,2001,PEDAGOGIA (LICENCIATURA),548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,Pessoa Jurídica de Direito Público - Federal,Universidade,2111300,SAO LUIS,MA,Nordeste,2,150,114,55.6044,50.1526,51.5298,2.9062,5.4868,2.9752,4.7627,2.6358,4.4521,2.3484,30,26.3%,0.0651,2.4915,4,510,0.7500,3.7500,0.5000,2.6768,1.0000,5.0000,2.9247,3,
2014,2001,PEDAGOGIA (LICENCIATURA),549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,Pessoa Jurídica de Direito Público - Federal,Universidade,1200203,CRUZEIRO DO SUL,AC,Norte,1,32,32,50.7281,51.8031,51.5406,2.8899,4.8579,0.4936,3.8036,0.8034,4.2742,2.0436,12,37.5%,2.3091,3.3501,22,559,0.3182,1.5909,0.0909,0.4867,1.0000,5.0000,2.4461,3,
2014,2001,PEDAGOGIA (LICENCIATURA),549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,Pessoa Jurídica de Direito Público - Federal,Universidade,1200401,RIO BRANCO,AC,Norte,1,23,23,56.1261,58.3087,57.7739,3.7636,5.6267,3.5272,5.0159,3.1197,4.7987,2.9421,17,73.9%,1.7044,3.1187,36,"1,037",0.8056,4.0278,0.5556,2.9742,1.0000,5.0000,3.4616,4,
2014,2001,PEDAGOGIA (LICENCIATURA),550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Pessoa Jurídica de Direito Público - Estadual,Universidade,2504009,CAMPINA GRANDE,PB,Nordeste,1,142,130,54.9869,51.2600,52.2054,2.9964,5.0174,1.1232,3.9508,1.0846,3.9857,1.5494,48,36.9%,-0.0577,2.4445,37,669,0.9730,4.8649,0.3243,1.7363,1.0000,5.0000,2.6324,3,
2014,2001,PEDAGOGIA (LICENCIATURA),550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Pessoa Jurídica de Direito Público - Estadual,Universidade,2506301,GUARABIRA,PB,Nordeste,1,55,33,47.3909,48.4424,48.1879,2.4176,5.3487,2.4303,4.3760,1.8969,4.3103,2.1055,22,66.7%,0.2819,2.5745,23,449,0.6957,3.4783,0.1304,0.6983,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2101202,BACABAL,MA,Nordeste,1,36,36,52.5194,49.2194,50.0611,2.6928,4.7582,0.1002,3.4519,0.1314,3.4455,0.6241,34,94.4%,-0.6570,2.2152,14,137,0.6429,3.2143,0.1429,0.7648,1.0000,5.0000,2.0744,3,
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2103000,CAXIAS,MA,Nordeste,1,122,110,50.1518,43.6427,45.2827,2.0299,5.5138,3.0815,4.0077,1.1933,4.2358,1.9779,75,68.2%,0.1171,2.5114,11,312,0.7273,3.6364,0.1818,0.9734,1.0000,5.0000,2.4189,3,
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2105302,IMPERATRIZ,MA,Nordeste,1,116,51,56.7765,51.9608,53.1804,3.1365,5.4109,2.6755,3.8112,0.8179,4.2062,1.9272,45,88.2%,-0.6004,2.2369,20,227,0.5500,2.7500,0.1000,0.5354,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2109908,SANTA INES,MA,Nordeste,1,80,70,48.9314,47.2357,47.6700,2.3524,5.4319,2.7584,4.3227,1.7953,4.5053,2.4396,34,48.6%,0.1166,2.5112,14,199,0.5000,2.5000,0.0714,0.3824,0.8571,4.2857,2.2733,3,
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2111300,SAO LUIS,MA,Nordeste,2,"1,324",989,47.5134,42.9177,44.0791,1.8549,5.5953,3.4031,4.8728,2.8463,3.9805,1.5405,111,11.2%,,1.8549,49,"3,696",0.6122,3.0612,0.1020,0.5463,1.0000,5.0000,2.1428,3,
2014,2001,PEDAGOGIA (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2112209,TIMON,MA,Nordeste,1,63,50,53.4120,44.8260,46.9860,2.2757,5.3598,2.4741,3.6989,0.6033,3.7449,1.1369,39,78.0%,-0.0793,2.4363,16,183,0.6875,3.4375,0.0625,0.3346,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,2001,PEDAGOGIA (LICENCIATURA),569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Pessoa Jurídica de Direito Público - Federal,Universidade,1500107,ABAETETUBA,PA,Norte,1,285,246,41.5171,43.3988,42.9390,1.6759,5.6574,3.6484,4.9500,2.9938,4.6764,2.7326,68,27.6%,-0.6764,2.2078,16,216,0.8125,4.0625,0.6250,3.3460,1.0000,5.0000,2.7811,3,
